Price;Adj Close;Adj Close;Adj Close;Adj Close;Adj Close;Adj Close;Close;Close;Close;Close;Close;Close;High;High;High;High;High;High;Low;Low;Low;Low;Low;Low;Open;Open;Open;Open;Open;Open;Volume;Volume;Volume;Volume;Volume;Volume
Ticker;AAPL;AMZN;GOOG;META;MSFT;NVDA;AAPL;AMZN;GOOG;META;MSFT;NVDA;AAPL;AMZN;GOOG;META;MSFT;NVDA;AAPL;AMZN;GOOG;META;MSFT;NVDA;AAPL;AMZN;GOOG;META;MSFT;NVDA;AAPL;AMZN;GOOG;META;MSFT;NVDA
2024-05-21 00:00:00+00:00;191.91647338867188;183.14999389648438;179.10015869140625;463.72674560546875;427.41253662109375;95.36344146728516;192.35000610351562;183.14999389648438;179.5399932861328;464.6300048828125;429.0400085449219;95.38600158691406;192.72999572753906;183.25999450683594;179.82000732421875;470.70001220703125;432.9700012207031;95.4000015258789;190.9199981689453;180.75;177.30999755859375;462.2699890136719;424.8500061035156;93.18000030517578;191.08999633789062;182.3000030517578;178.39999389648438;467.1199951171875;426.8299865722656;93.5989990234375;42309400;50839100;14706000;11742200;21453300;328946000
2024-05-22 00:00:00+00:00;190.46974182128906;183.1300048828125;177.56393432617188;466.8706359863281;428.8869323730469;94.92754364013672;190.89999389648438;183.1300048828125;178.0;467.7799987792969;430.5199890136719;94.94999694824219;192.82000732421875;185.22000122070312;178.8520050048828;473.7200012207031;432.4100036621094;96.0199966430664;190.27000427246094;181.97000122070312;176.77999877929688;465.6499938964844;427.1300048828125;93.2490005493164;192.27000427246094;183.8800048828125;178.39999389648438;467.8699951171875;430.0899963378906;95.45899963378906;34648500;28148800;16189400;10078600;18073700;548648000
2024-05-23 00:00:00+00:00;186.45880126953125;181.0500030517578;174.63113403320312;464.87451171875;425.3802795410156;103.77445220947266;186.8800048828125;181.0500030517578;175.05999755859375;465.7799987792969;427.0;103.79900360107422;191.0;184.75999450683594;179.91000366210938;474.3599853515625;433.6000061035156;106.31999969482422;186.6300048828125;180.0800018310547;174.5399932861328;461.5400085449219;425.4200134277344;101.5199966430664;190.97999572753906;183.66000366210938;178.77999877929688;472.8800048828125;432.9700012207031;102.02799987792969;51005900;33670200;14928400;11747900;17211700;835065000
2024-05-24 00:00:00+00:00;189.5518035888672;180.75;175.8980255126953;477.29034423828125;428.5283203125;106.44381713867188;189.97999572753906;180.75;176.3300018310547;478.2200012207031;430.1600036621094;106.46900177001953;190.5800018310547;182.44000244140625;177.3040008544922;479.8500061035156;431.05999755859375;106.4749984741211;188.0399932861328;180.3000030517578;175.1999969482422;466.29998779296875;424.4100036621094;103.0;188.82000732421875;181.64999389648438;176.52000427246094;467.6199951171875;427.19000244140625;104.4489974975586;36294600;27434100;11400600;12012300;11845800;429494000
2024-05-28 00:00:00+00:00;189.56179809570312;182.14999389648438;177.58387756347656;478.987060546875;428.6877136230469;113.87405395507812;189.99000549316406;182.14999389648438;178.02000427246094;479.9200134277344;430.32000732421875;113.9010009765625;193.0;182.24000549316406;178.50999450683594;480.8599853515625;430.82000732421875;114.93900299072266;189.10000610351562;179.49000549316406;175.67999267578125;474.8399963378906;426.6000061035156;109.88300323486328;191.50999450683594;179.92999267578125;175.74000549316406;476.5799865722656;429.6300048828125;110.24400329589844;52280100;29927000;15655300;10175800;15718000;652728000
2024-05-29 00:00:00+00:00;189.86111450195312;182.02000427246094;176.96539306640625;473.4378356933594;427.5420837402344;114.79783630371094;190.2899932861328;182.02000427246094;177.39999389648438;474.3599853515625;429.1700134277344;114.82499694824219;192.25;184.0800018310547;178.22999572753906;479.8500061035156;430.94000244140625;115.49199676513672;189.50999450683594;181.5500030517578;176.25999450683594;473.70001220703125;425.69000244140625;110.9010009765625;189.61000061035156;181.6999969482422;176.80999755859375;474.6600036621094;425.69000244140625;113.05000305175781;53068000;32009300;15023800;9226200;15517100;557442000
2024-05-30 00:00:00+00:00;190.85885620117188;179.32000732421875;173.1348114013672;466.14202880859375;413.0970764160156;110.47386169433594;191.2899932861328;179.32000732421875;173.55999755859375;467.04998779296875;414.6700134277344;110.5;192.17999267578125;181.33999633789062;176.69000244140625;471.7300109863281;424.29998779296875;115.81900024414062;190.6300048828125;178.36000061035156;173.22999572753906;464.7099914550781;414.239990234375;109.66300201416016;190.75999450683594;181.30999755859375;176.69000244140625;471.6700134277344;424.29998779296875;114.6500015258789;49947900;29249200;18844000;10735200;28424800;487350000
2024-05-31 00:00:00+00:00;191.8166961669922;176.44000244140625;173.53382873535156;465.9224853515625;413.5553283691406;109.60707092285156;192.25;176.44000244140625;173.9600067138672;466.8299865722656;415.1300048828125;109.63300323486328;192.57000732421875;179.2100067138672;174.4199981689453;469.1199951171875;416.75;112.71700286865234;189.91000366210938;173.8699951171875;170.97000122070312;454.4599914550781;404.510009765625;106.94000244140625;191.44000244140625;178.3000030517578;173.39999389648438;465.79998779296875;416.75;112.5199966430664;75158300;58903900;28085200;16919800;47995300;613263000
2024-06-03 00:00:00+00:00;193.59266662597656;178.33999633789062;173.99270629882812;476.5617370605469;411.951416015625;114.97279357910156;194.02999877929688;178.33999633789062;174.4199981689453;477.489990234375;413.5199890136719;115.0;194.99000549316406;178.6999969482422;175.86000061035156;479.6000061035156;416.42999267578125;115.0;192.52000427246094;175.9199981689453;172.4499969482422;468.239990234375;408.9200134277344;112.00299835205078;192.89999389648438;177.6999969482422;173.8800048828125;470.8599853515625;415.5299987792969;113.62100219726562;50080500;30786600;20742800;11279400;17484700;438392000
2024-06-04 00:00:00+00:00;193.91195678710938;179.33999633789062;174.70095825195312;476.0627136230469;414.49176025390625;116.40946197509766;194.35000610351562;179.33999633789062;175.1300048828125;476.989990234375;416.07000732421875;116.43699645996094;195.32000732421875;179.82000732421875;175.19000244140625;478.8900146484375;416.44000244140625;116.5999984741211;193.02999877929688;176.44000244140625;173.22000122070312;473.2300109863281;409.67999267578125;114.04499816894531;194.63999938964844;177.63999938964844;174.4499969482422;477.0;412.42999267578125;115.71600341796875;47471400;27198400;14066600;7088700;14348900;403324000
2024-06-05 00:00:00+00:00;195.42852783203125;181.27999877929688;176.63621520996094;494.09759521484375;422.4016418457031;122.4110336303711;195.8699951171875;181.27999877929688;177.07000732421875;495.05999755859375;424.010009765625;122.44000244140625;196.89999389648438;181.5;177.97000122070312;496.6499938964844;424.0799865722656;122.4489974975586;194.8699951171875;178.75;175.2899932861328;483.9100036621094;416.29998779296875;117.46800231933594;195.39999389648438;180.10000610351562;176.53500366210938;484.45001220703125;417.80999755859375;118.37100219726562;54156800;32116400;15233900;15690500;16988000;528402000
2024-06-06 00:00:00+00:00;194.04165649414062;185.0;177.9130859375;492.8001403808594;422.90966796875;120.96937561035156;194.47999572753906;185.0;178.35000610351562;493.760009765625;424.5199890136719;120.99800109863281;196.5;185.0;178.7100067138672;502.82000732421875;425.30999755859375;125.58699798583984;194.1699981689453;181.49000549316406;177.2100067138672;490.8900146484375;420.5799865722656;118.31999969482422;195.69000244140625;181.75;177.42999267578125;492.9800109863281;424.010009765625;124.0479965209961;41181800;31371200;14255800;10667300;14861300;664696000
2024-06-07 00:00:00+00:00;196.4462432861328;184.3000030517578;175.51895141601562;492.0016784667969;422.24224853515625;120.85940551757812;196.88999938964844;184.3000030517578;175.9499969482422;492.9599914550781;423.8500061035156;120.88800048828125;196.94000244140625;186.2899932861328;179.4199981689453;498.9100036621094;426.2799987792969;121.69200134277344;194.13999938964844;183.36000061035156;175.7899932861328;490.1700134277344;423.0;118.02200317382812;194.64999389648438;184.89999389648438;178.4600067138672;495.9100036621094;426.20001220703125;119.7699966430664;53103900;28021500;14716300;9380700;13621700;412386000
2024-06-10 00:00:00+00:00;192.68472290039062;187.05999755859375;176.39779663085938;501.6229553222656;426.2469787597656;121.76119232177734;193.1199951171875;187.05999755859375;176.6300048828125;502.6000061035156;427.8699951171875;121.79000091552734;197.3000030517578;187.22999572753906;178.47000122070312;502.6600036621094;428.0799865722656;123.0999984741211;192.14999389648438;183.7899932861328;174.3800048828125;493.4100036621094;423.8900146484375;117.01000213623047;196.89999389648438;184.07000732421875;176.4499969482422;493.8599853515625;424.70001220703125;120.37000274658203;97262100;34494500;17122200;11236900;14003000;314162700
2024-06-11 00:00:00+00:00;206.68310546875;187.22999572753906;177.95574951171875;506.48345947265625;431.0387268066406;120.89132690429688;207.14999389648438;187.22999572753906;178.19000244140625;507.4700012207031;432.67999267578125;120.91000366210938;207.16000366210938;187.77000427246094;178.38999938964844;507.6000061035156;432.82000732421875;122.87000274658203;193.6300048828125;184.5399932861328;175.44000244140625;498.2699890136719;425.25;118.73999786376953;193.64999389648438;187.05999755859375;177.72000122070312;500.1600036621094;425.4800109863281;121.7699966430664;172373300;27265100;14402400;9673700;14551100;222551200
2024-06-12 00:00:00+00:00;212.58978271484375;186.88999938964844;179.32394409179688;507.8507995605469;439.386962890625;125.18065643310547;213.07000732421875;186.88999938964844;179.55999755859375;508.8399963378906;441.05999755859375;125.19999694824219;220.1999969482422;188.35000610351562;182.0800018310547;514.010009765625;443.3999938964844;126.87999725341797;206.89999389648438;185.42999267578125;177.77999877929688;504.4700012207031;433.25;122.56999969482422;207.3699951171875;188.02000427246094;179.75;513.989990234375;435.32000732421875;123.05999755859375;198134300;33984200;18600400;11983200;22366200;299595000
2024-06-13 00:00:00+00:00;213.75714111328125;183.8300018310547;176.50765991210938;503.1200256347656;439.9049987792969;129.58998107910156;214.24000549316406;183.8300018310547;176.74000549316406;504.1000061035156;441.5799865722656;129.61000061035156;216.75;187.6699981689453;178.50999450683594;509.3599853515625;443.3900146484375;129.8000030517578;211.60000610351562;182.6699981689453;176.66000366210938;501.3599853515625;439.3699951171875;127.16000366210938;214.74000549316406;186.08999633789062;177.83999633789062;505.7099914550781;440.8500061035156;129.38999938964844;97862700;39721500;15956900;9954600;15960600;260704500
2024-06-14 00:00:00+00:00;212.01107788085938;183.66000366210938;178.135498046875;503.67950439453125;440.8912353515625;131.85964965820312;212.49000549316406;183.66000366210938;178.3699951171875;504.1600036621094;442.57000732421875;131.8800048828125;215.1699981689453;183.72000122070312;178.72999572753906;507.1499938964844;443.1400146484375;132.83999633789062;211.3000030517578;182.22999572753906;175.8520050048828;500.75;436.7200012207031;128.32000732421875;213.85000610351562;183.0800018310547;175.8520050048828;502.6499938964844;438.2799987792969;129.9600067138672;70122700;25456400;12361600;10243300;13582000;309320400
2024-06-17 00:00:00+00:00;216.18165588378906;184.05999755859375;178.5449676513672;506.14715576171875;446.6692199707031;130.95977783203125;216.6699981689453;184.05999755859375;178.77999877929688;506.6300048828125;448.3699951171875;130.97999572753906;218.9499969482422;185.0;179.9199981689453;510.75;450.94000244140625;133.72999572753906;212.72000122070312;181.22000122070312;176.49000549316406;496.010009765625;440.7200012207031;129.5800018310547;213.3699951171875;182.52000427246094;176.97999572753906;501.6700134277344;442.5899963378906;132.99000549316406;93728300;35601900;15272900;11266600;20790000;288504400
2024-06-18 00:00:00+00:00;213.8070068359375;182.80999755859375;176.21803283691406;499.0139465332031;444.6469421386719;135.55906677246094;214.2899932861328;182.80999755859375;176.4499969482422;499.489990234375;446.3399963378906;135.5800018310547;218.6300048828125;184.2899932861328;178.91000366210938;506.0;450.1400146484375;136.3300018310547;213.0;181.42999267578125;175.6199951171875;495.0199890136719;444.8900146484375;130.69000244140625;217.58999633789062;183.74000549316406;178.7899932861328;504.55999755859375;449.7099914550781;131.13999938964844;79943300;36659200;15640300;13060400;17112500;294335100
2024-06-20 00:00:00+00:00;209.20741271972656;186.10000610351562;177.47637939453125;501.22186279296875;444.0093688964844;130.75979614257812;209.67999267578125;186.10000610351562;177.7100067138672;501.70001220703125;445.70001220703125;130.77999877929688;214.24000549316406;186.50999450683594;178.74000549316406;503.6700134277344;446.5299987792969;140.75999450683594;208.85000610351562;182.72000122070312;176.4600067138672;496.7699890136719;441.2699890136719;129.52000427246094;213.92999267578125;182.91000366210938;176.7100067138672;502.0;446.29998779296875;139.8000030517578;86172500;44726800;16753200;11801200;19877400;517768400
2024-06-21 00:00:00+00:00;207.02235412597656;189.0800018310547;180.02301025390625;494.3084411621094;448.0738830566406;126.55045318603516;207.49000549316406;189.0800018310547;180.25999450683594;494.7799987792969;449.7799987792969;126.56999969482422;211.88999938964844;189.27999877929688;182.51199340820312;503.45001220703125;450.5799865722656;130.6300048828125;207.11000061035156;185.86000061035156;178.05999755859375;492.3900146484375;446.510009765625;124.30000305175781;210.38999938964844;187.8000030517578;178.49000549316406;503.45001220703125;447.3800048828125;127.12000274658203;246421400;72931800;59728000;23130700;34486200;655484700
2024-06-24 00:00:00+00:00;207.67086791992188;185.57000732421875;180.5523223876953;498.43450927734375;445.9718933105469;118.09175872802734;208.13999938964844;185.57000732421875;180.7899932861328;498.9100036621094;447.6700134277344;118.11000061035156;212.6999969482422;191.0;182.0800018310547;507.79998779296875;452.75;124.45999908447266;206.58999633789062;185.3300018310547;180.22999572753906;494.2900085449219;446.4100036621094;118.04000091552734;207.72000122070312;189.3300018310547;181.27999877929688;499.20001220703125;449.79998779296875;123.23999786376953;80727000;50610400;18198300;13525300;15913700;476060900
2024-06-25 00:00:00+00:00;208.59878540039062;186.33999633789062;185.33602905273438;510.1133728027344;449.23944091796875;126.07051849365234;209.07000732421875;186.33999633789062;185.5800018310547;510.6000061035156;450.95001220703125;126.08999633789062;211.3800048828125;188.83999633789062;185.75;510.7099914550781;451.4200134277344;126.5;208.61000061035156;185.4199981689453;181.10499572753906;495.5;446.75;119.31999969482422;209.14999389648438;186.80999755859375;181.14500427246094;497.04998779296875;448.25;121.19999694824219;56713900;45898500;18917700;12109800;16747500;425787500
2024-06-26 00:00:00+00:00;212.7693634033203;193.61000061035156;185.1262969970703;512.6309814453125;450.4448547363281;126.38048553466797;213.25;193.61000061035156;185.3699951171875;513.1199951171875;452.1600036621094;126.4000015258789;214.86000061035156;194.8000030517578;185.92999267578125;513.8099975585938;453.6000061035156;128.1199951171875;210.63999938964844;186.25999450683594;183.99000549316406;504.67999267578125;448.19000244140625;122.5999984741211;211.5;186.9199981689453;184.1999969482422;506.6499938964844;449.0;126.12999725341797;66213200;65103900;13375700;8882300;16507000;362975900
2024-06-27 00:00:00+00:00;213.61746215820312;197.85000610351562;186.61434936523438;519.0648193359375;451.13226318359375;123.9708480834961;214.10000610351562;197.85000610351562;186.86000061035156;519.5599975585938;452.8500061035156;123.98999786376953;215.74000549316406;199.83999633789062;187.5;522.8800048828125;456.1700134277344;126.41000366210938;212.35000610351562;194.1999969482422;185.4499969482422;513.9000244140625;451.7699890136719;122.91999816894531;214.69000244140625;195.00999450683594;185.64500427246094;514.25;452.17999267578125;124.0999984741211;49772700;74397500;13025700;10121200;14806300;252571700
2024-06-28 00:00:00+00:00;210.14527893066406;193.25;183.17886352539062;503.73944091796875;445.254638671875;123.52091979980469;210.6199951171875;193.25;183.4199981689453;504.2200012207031;446.95001220703125;123.54000091552734;216.07000732421875;198.85000610351562;186.5800018310547;521.8800048828125;455.3800048828125;127.70999908447266;210.3000030517578;192.5;183.3249969482422;503.8399963378906;446.4100036621094;122.75;215.77000427246094;197.72999572753906;185.72000122070312;517.1500244140625;453.07000732421875;124.58000183105469;82542700;76930200;23032400;15855100;28362300;315516700
2024-07-01 00:00:00+00:00;216.261474609375;197.1999969482422;184.24746704101562;504.1990051269531;454.9975280761719;124.28080749511719;216.75;197.1999969482422;184.49000549316406;504.67999267578125;456.7300109863281;124.30000305175781;217.50999450683594;198.3000030517578;185.33999633789062;506.5799865722656;457.3699951171875;124.83999633789062;211.9199981689453;192.82000732421875;182.72999572753906;493.1700134277344;445.6600036621094;118.83000183105469;212.08999633789062;193.49000549316406;184.47999572753906;504.95001220703125;448.6600036621094;123.47000122070312;60402900;41192000;11815900;10328200;17662800;284885500
2024-07-02 00:00:00+00:00;219.77354431152344;200.0;186.3646697998047;509.014404296875;457.537841796875;122.65105438232422;220.27000427246094;200.0;186.61000061035156;509.5;459.2799987792969;122.66999816894531;220.3800048828125;200.42999267578125;186.9499969482422;510.5;459.5899963378906;123.41000366210938;215.10000610351562;195.92999267578125;183.05999755859375;499.45001220703125;453.1099853515625;121.02999877929688;216.14999389648438;197.27999877929688;183.47000122070312;500.760009765625;453.20001220703125;121.12999725341797;58046200;45600000;12555500;7739500;13979800;218374000
2024-07-03 00:00:00+00:00;221.0506591796875;197.58999633789062;187.14364624023438;509.4739685058594;459.0221862792969;128.26019287109375;221.5500030517578;197.58999633789062;187.38999938964844;509.9599914550781;460.7699890136719;128.27999877929688;221.5500030517578;200.02999877929688;187.6199951171875;511.2799987792969;461.0199890136719;128.27999877929688;219.02999877929688;196.75999450683594;185.38499450683594;506.0199890136719;457.8800048828125;121.36000061035156;220.0;199.94000244140625;186.3000030517578;506.3699951171875;458.19000244140625;121.66000366210938;37369800;31597900;7409100;6005600;9932800;215749000
2024-07-05 00:00:00+00:00;225.82984924316406;200.0;191.7076416015625;539.3953857421875;465.78643798828125;125.8105697631836;226.33999633789062;200.0;191.9600067138672;539.9099731445312;467.55999755859375;125.83000183105469;226.4499969482422;200.5500030517578;192.25999450683594;540.8699951171875;468.3500061035156;128.85000610351562;221.64999389648438;198.1699981689453;187.32000732421875;511.6000061035156;458.9700012207031;125.68000030517578;221.64999389648438;198.64999389648438;187.32000732421875;511.6000061035156;459.6099853515625;127.37999725341797;60412400;39858900;14303400;21354100;16000300;214176700
2024-07-08 00:00:00+00:00;227.30653381347656;199.2899932861328;190.22958374023438;528.8155517578125;464.471435546875;128.18019104003906;227.82000732421875;199.2899932861328;190.47999572753906;529.3200073242188;466.239990234375;128.1999969482422;227.85000610351562;201.1999969482422;191.6790008544922;542.8099975585938;467.70001220703125;130.77000427246094;223.25;197.9600067138672;189.32000732421875;526.6500244140625;464.4599914550781;127.04000091552734;227.08999633789062;200.0399932861328;191.36500549316406;542.3499755859375;466.54998779296875;127.48999786376953;59085900;34767300;12097600;14917500;12962300;237677300
2024-07-09 00:00:00+00:00;228.16458129882812;199.33999633789062;190.18963623046875;529.494873046875;457.796875;131.35972595214844;228.67999267578125;199.33999633789062;190.44000244140625;530.0;459.5400085449219;131.3800048828125;229.39999389648438;200.57000732421875;192.86000061035156;537.47998046875;467.3299865722656;133.82000732421875;226.3699951171875;199.0500030517578;190.22999572753906;528.1900024414062;458.0;128.64999389648438;227.92999267578125;199.39999389648438;191.75;533.75;467.0;130.35000610351562;48076100;32700100;10198500;8753200;17207200;285366600
2024-07-10 00:00:00+00:00;232.4548797607422;199.7899932861328;192.40672302246094;534.180419921875;464.4814147949219;134.88917541503906;232.97999572753906;199.7899932861328;192.66000366210938;534.6900024414062;466.25;134.91000366210938;233.0800018310547;200.11000061035156;193.30999755859375;538.8800048828125;466.4599914550781;135.10000610351562;229.25;197.69000244140625;190.6199951171875;528.3599853515625;458.8599853515625;132.4199981689453;229.3000030517578;200.0;190.75;530.7899780273438;461.2200012207031;134.02999877929688;62627700;32883800;12052900;10983300;18196100;248978600
2024-07-11 00:00:00+00:00;227.05709838867188;195.0500030517578;187.05377197265625;512.2113647460938;452.9752502441406;127.38033294677734;227.57000732421875;195.0500030517578;187.3000030517578;512.7000122070312;454.70001220703125;127.4000015258789;232.38999938964844;200.27000427246094;192.41000366210938;535.4600219726562;464.7799987792969;136.14999389648438;225.77000427246094;192.86000061035156;186.82000732421875;508.3699951171875;451.54998779296875;127.05000305175781;231.38999938964844;200.08999633789062;191.33999633789062;530.8900146484375;462.9800109863281;135.75;64710600;44565000;16452000;16458300;23111200;374782700
2024-07-12 00:00:00+00:00;230.0203857421875;194.49000549316406;186.53445434570312;498.39453125;451.8295593261719;129.2200469970703;230.5399932861328;194.49000549316406;186.77999877929688;498.8699951171875;453.54998779296875;129.24000549316406;232.63999938964844;196.47000122070312;188.69000244140625;508.0899963378906;456.3599853515625;131.9199981689453;228.67999267578125;193.8300018310547;186.13999938964844;494.2300109863281;450.6499938964844;127.22000122070312;228.9199981689453;194.8000030517578;186.9199981689453;497.760009765625;454.3299865722656;128.25999450683594;53046500;30598500;14449100;19750500;16324300;252680500
2024-07-15 00:00:00+00:00;233.87168884277344;192.72000122070312;187.94259643554688;495.6871337890625;452.2380065917969;128.420166015625;234.39999389648438;192.72000122070312;188.19000244140625;496.1600036621094;453.9599914550781;128.44000244140625;237.22999572753906;196.19000244140625;189.89999389648438;506.67999267578125;457.260009765625;131.38999938964844;233.08999633789062;190.8300018310547;186.49000549316406;493.3699951171875;451.42999267578125;127.18000030517578;236.47999572753906;194.55999755859375;186.49000549316406;498.6300048828125;453.29998779296875;130.55999755859375;62631300;40683200;12186000;12539200;14429400;208326200
2024-07-16 00:00:00+00:00;234.29075622558594;193.02000427246094;185.25613403320312;489.3232116699219;447.8148498535156;126.34048461914062;234.82000732421875;193.02000427246094;185.5;489.7900085449219;449.5199890136719;126.36000061035156;236.27000427246094;196.6199951171875;190.33999633789062;503.95001220703125;454.29998779296875;129.0399932861328;232.3300018310547;192.24000549316406;185.1199951171875;485.7900085449219;446.6600036621094;124.58000183105469;235.0;195.58999633789062;188.9600067138672;501.5;454.2200012207031;128.44000244140625;43234300;33994700;12760100;14075800;17175700;214769500
2024-07-17 00:00:00+00:00;228.3641357421875;187.92999267578125;182.37991333007812;461.5496826171875;441.8376159667969;117.97177124023438;228.8800048828125;187.92999267578125;182.6199951171875;461.989990234375;443.5199890136719;117.98999786376953;231.4600067138672;191.5800018310547;185.22999572753906;479.1700134277344;444.8500061035156;121.8499984741211;226.63999938964844;185.99000549316406;181.6199951171875;459.1199951171875;439.17999267578125;116.72000122070312;229.4499969482422;191.35000610351562;184.67999267578125;479.1700134277344;442.5899963378906;121.3499984741211;57345900;48076100;17376600;28076600;21778000;390086200
2024-07-18 00:00:00+00:00;223.67471313476562;183.75;178.98439025878906;475.396484375;438.6995849609375;121.0712890625;224.17999267578125;183.75;179.22000122070312;475.8500061035156;440.3699951171875;121.08999633789062;230.44000244140625;189.67999267578125;184.0500030517578;479.239990234375;444.6499938964844;122.4000015258789;222.27000427246094;181.4499969482422;178.2100067138672;464.5400085449219;434.3999938964844;116.55999755859375;230.27999877929688;189.58999633789062;183.5399932861328;475.0;444.3399963378906;121.8499984741211;66034600;51043600;17877200;19267200;20794800;320979500
2024-07-19 00:00:00+00:00;223.80442810058594;183.1300048828125;179.15415954589844;476.3356018066406;435.4519348144531;117.91178894042969;224.30999755859375;183.1300048828125;179.38999938964844;476.7900085449219;437.1099853515625;117.93000030517578;226.8000030517578;184.92999267578125;181.97000122070312;486.7099914550781;441.1400146484375;121.5999984741211;223.27999877929688;180.11000061035156;178.86000061035156;475.7099914550781;432.0;117.37000274658203;224.82000732421875;181.13999938964844;180.3699951171875;476.05999755859375;433.1000061035156;120.3499984741211;49151500;43081800;14485900;15149400;20940400;217223800
2024-07-22 00:00:00+00:00;223.45523071289062;182.5500030517578;183.1089630126953;486.9354553222656;441.2598571777344;123.52091979980469;223.9600067138672;182.5500030517578;183.35000610351562;487.3999938964844;442.94000244140625;123.54000091552734;227.77999877929688;185.05999755859375;184.3000030517578;492.05999755859375;444.6000061035156;124.06999969482422;223.08999633789062;182.47999572753906;181.89999389648438;483.8999938964844;438.9100036621094;119.86000061035156;227.00999450683594;185.0;182.35000610351562;486.5799865722656;441.7900085449219;120.3499984741211;48201800;39931900;16303900;12023100;15808800;258068900
2024-07-23 00:00:00+00:00;224.5028533935547;186.41000366210938;183.358642578125;488.2242431640625;443.16259765625;122.5710678100586;225.00999450683594;186.41000366210938;183.60000610351562;488.69000244140625;444.8500061035156;122.58999633789062;226.94000244140625;189.38999938964844;185.22000122070312;495.2200012207031;448.3900146484375;124.69000244140625;222.67999267578125;183.55999755859375;183.3300018310547;487.7200012207031;443.1000061035156;122.0999984741211;224.3699951171875;184.10000610351562;183.83999633789062;489.8399963378906;443.8999938964844;122.77999877929688;39960300;47537700;23772600;9455500;13107100;173911000
2024-07-24 00:00:00+00:00;218.04742431640625;180.8300018310547;174.14076232910156;460.8303527832031;427.2731018066406;114.23235321044922;218.5399932861328;180.8300018310547;174.3699951171875;461.2699890136719;428.8999938964844;114.25;224.8000030517578;185.4499969482422;177.9499969482422;476.29998779296875;441.4800109863281;119.94999694824219;217.1300048828125;180.41000366210938;173.57000732421875;460.5799865722656;427.5899963378906;113.44000244140625;224.0;183.1999969482422;175.38999938964844;472.30999755859375;440.45001220703125;119.16999816894531;61777600;41532400;31250700;17649700;26805800;327776900
2024-07-25 00:00:00+00:00;216.99981689453125;179.85000610351562;168.9376220703125;452.9778747558594;416.8128967285156;112.26265716552734;217.49000549316406;179.85000610351562;169.16000366210938;453.4100036621094;418.3999938964844;112.27999877929688;220.85000610351562;183.89999389648438;175.1999969482422;463.54998779296875;429.79998779296875;116.62999725341797;214.6199951171875;176.8000030517578;169.0500030517578;442.6499938964844;417.510009765625;106.30000305175781;218.92999267578125;182.91000366210938;174.25;463.260009765625;428.79998779296875;113.04000091552734;51391200;44464200;28967900;18240500;29943800;460067000
